points_scored,ppg,opponent_ppg,win_perc,opponnent_win_perc,last_10_win_perc,opponent_last_10_win_perc
89,92.8,104.6,0.4,0.6666666666666666,0.4,0.6666666666666666
104,107.42857142857143,98.85714285714286,0.8571428571428571,0.2857142857142857,0.8571428571428571,0.2857142857142857
100,95.14285714285714,102.46666666666665,0.2857142857142857,0.8571428571428571,0.2857142857142857,0.8571428571428571
107,93.0,121.66666666666667,0.8571428571428571,0.2,0.8571428571428571,0.2
102,105.4,88.33333333333333,0.2,0.8571428571428571,0.2,0.8571428571428571
85,93.85714285714286,100.5,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.3333333333333333
78,92.5,100.70833333333333,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.42857142857142855
106,105.0,99.53571428571429,0.5714285714285714,0.7142857142857143,0.5714285714285714,0.7142857142857143
98,103.71428571428571,99.66666666666667,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.5714285714285714
102,102.42857142857143,102.71428571428571,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.42857142857142855
100,95.85714285714286,97.66666666666667,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.5714285714285714
100,105.16666666666667,95.20833333333333,0.8333333333333334,0.5,0.8333333333333334,0.5
113,92.16666666666667,86.55555555555556,0.5,0.8333333333333334,0.5,0.8333333333333334
107,97.57142857142857,94.28571428571429,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.2857142857142857
103,91.85714285714286,97.30357142857143,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.7142857142857143
100,101.5,107.1875,0.5,0.375,0.5,0.375
97,97.625,104.58333333333333,0.375,0.5,0.375,0.5
94,106.33333333333333,98.28571428571429,0.5,0.2857142857142857,0.5,0.2857142857142857
109,90.42857142857143,107.66666666666667,0.2857142857142857,0.5,0.2857142857142857,0.5
75,102.14285714285714,95.94444444444446,0.7142857142857143,0.25,0.7142857142857143,0.25
81,93.0,95.65714285714284,0.25,0.7142857142857143,0.25,0.7142857142857143
95,92.71428571428571,99.5,0.2857142857142857,0.25,0.2857142857142857,0.25
97,95.75,96.83333333333333,0.25,0.2857142857142857,0.25,0.2857142857142857
109,99.5,119.22222222222223,0.5,0.16666666666666666,0.5,0.16666666666666666
102,104.83333333333333,94.16666666666667,0.16666666666666666,0.5,0.16666666666666666,0.5
113,99.16666666666667,97.66666666666667,0.16666666666666666,0.625,0.16666666666666666,0.625
130,102.375,103.1875,0.625,0.16666666666666666,0.625,0.16666666666666666
112,103.71428571428571,105.5,0.5714285714285714,0.6666666666666666,0.5714285714285714,0.6666666666666666
104,104.66666666666667,105.5,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.5714285714285714
101,99.33333333333333,92.5,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.8333333333333334
113,100.83333333333333,103.33333333333333,0.8333333333333334,0.3333333333333333,0.8333333333333334,0.3333333333333333
111,94.75,100.34375,0.875,0.625,0.875,0.625
110,103.0,88.33333333333333,0.625,0.875,0.625,0.875
93,107.0,92.38888888888887,0.875,0.75,0.875,0.75
100,104.0,102.46666666666665,0.75,0.875,0.75,0.875
123,105.125,101.14285714285714,0.625,0.0,0.625,0
70,93.28571428571429,99.66666666666667,0.0,0.625,0,0.625
107,104.42857142857143,106.42857142857143,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.5714285714285714
99,104.57142857142857,86.55555555555556,0.5714285714285714,0.7142857142857143,0.5714285714285714,0.7142857142857143
87,91.66666666666667,103.1875,0.3333333333333333,0.14285714285714285,0.3333333333333333,0.14285714285714285
108,101.14285714285714,93.61728395061729,0.14285714285714285,0.3333333333333333,0.14285714285714285,0.3333333333333333
101,95.88888888888889,100.70833333333333,0.3333333333333333,0.5,0.3333333333333333,0.5
85,92.75,99.0,0.5,0.3333333333333333,0.5,0.3333333333333333
114,101.28571428571429,95.65714285714284,0.5714285714285714,0.625,0.5714285714285714,0.625
103,98.75,104.58333333333333,0.625,0.5714285714285714,0.625,0.5714285714285714
121,104.57142857142857,101.4,0.42857142857142855,0.5,0.42857142857142855,0.5
122,102.33333333333333,107.66666666666667,0.5,0.42857142857142855,0.5,0.42857142857142855
100,93.0,106.38888888888889,0.25,0.3333333333333333,0.25,0.3333333333333333
102,97.55555555555556,96.83333333333333,0.3333333333333333,0.25,0.3333333333333333,0.25
88,102.57142857142857,103.875,0.8571428571428571,0.0,0.8571428571428571,0
87,90.375,93.71428571428571,0.0,0.8571428571428571,0,0.8571428571428571
139,100.85714285714286,103.33333333333333,0.5714285714285714,0.2857142857142857,0.5714285714285714,0.2857142857142857
91,99.57142857142857,94.16666666666667,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.5714285714285714
89,92.75,95.875,0.375,0.25,0.375,0.25
96,93.25,97.75,0.25,0.375,0.25,0.375
95,104.75,102.625,0.625,0.375,0.625,0.375
103,96.375,105.5,0.375,0.625,0.375,0.625
80,104.42857142857143,95.89285714285714,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.5714285714285714
93,95.14285714285714,117.76190476190477,0.5714285714285714,0.14285714285714285,0.5714285714285714,0.14285714285714285
98,98.75,99.0,0.75,0.4,0.75,0.4
93,96.4,97.30357142857143,0.4,0.75,0.4,0.75
127,105.14285714285714,104.58333333333333,0.5714285714285714,0.625,0.5714285714285714,0.625
94,102.875,104.20000000000002,0.625,0.5714285714285714,0.625,0.5714285714285714
111,105.44444444444444,105.75,0.7777777777777778,0.4,0.7777777777777778,0.4
93,98.0,102.46666666666665,0.4,0.7777777777777778,0.4,0.7777777777777778
90,103.55555555555556,93.61728395061729,0.7777777777777778,0.3,0.7777777777777778,0.3
99,91.2,92.45679012345677,0.3,0.7777777777777778,0.3,0.7777777777777778
95,96.55555555555556,95.11111111111111,0.8888888888888888,0.3333333333333333,0.8888888888888888,0.3333333333333333
88,93.55555555555556,88.33333333333333,0.3333333333333333,0.8888888888888888,0.3333333333333333,0.8888888888888888
131,107.11111111111111,107.79166666666666,0.6666666666666666,0.25,0.6666666666666666,0.25
117,98.5,99.66666666666667,0.25,0.6666666666666666,0.25,0.6666666666666666
97,105.44444444444444,106.5,0.6666666666666666,0.5,0.6666666666666666,0.5
87,103.875,99.37037037037038,0.5,0.6666666666666666,0.5,0.6666666666666666
94,103.77777777777777,93.90625,0.5555555555555556,0.625,0.5555555555555556,0.625
91,94.875,101.52777777777777,0.625,0.5555555555555556,0.625,0.5555555555555556
112,104.75,101.77777777777777,0.75,0.4444444444444444,0.75,0.4444444444444444
87,97.11111111111111,86.55555555555556,0.4444444444444444,0.75,0.4444444444444444,0.75
120,100.71428571428571,105.5,0.5714285714285714,0.5555555555555556,0.5714285714285714,0.5555555555555556
107,103.66666666666667,104.6,0.5555555555555556,0.5714285714285714,0.5555555555555556,0.5714285714285714
109,93.77777777777777,101.1640625,0.2222222222222222,0.25,0.2222222222222222,0.25
93,102.0,96.83333333333333,0.25,0.2222222222222222,0.25,0.2222222222222222
84,99.22222222222223,100.74074074074073,0.5555555555555556,0.4444444444444444,0.5555555555555556,0.4444444444444444
91,91.88888888888889,97.69523809523808,0.4444444444444444,0.5555555555555556,0.4444444444444444,0.5555555555555556
65,92.33333333333333,93.71428571428571,0.3333333333333333,0.875,0.3333333333333333,0.875
69,100.75,97.75,0.875,0.3333333333333333,0.875,0.3333333333333333
115,101.375,86.55555555555556,0.125,0.7777777777777778,0.125,0.7777777777777778
136,105.55555555555556,117.76190476190477,0.7777777777777778,0.125,0.7777777777777778,0.125
80,96.1,99.66666666666667,0.4,0.7,0.4,0.7
107,109.5,102.8,0.7,0.4,0.7,0.4
97,107.875,102.03472222222223,0.625,0.2222222222222222,0.625,0.2222222222222222
106,101.0,104.20000000000002,0.2222222222222222,0.625,0.2222222222222222,0.625
114,106.625,106.95,0.375,0.5,0.375,0.5
118,104.0,107.66666666666667,0.5,0.375,0.5,0.375
83,102.0,97.69523809523808,0.4444444444444444,0.5,0.4444444444444444,0.5
95,97.7,105.44444444444444,0.5,0.4444444444444444,0.5,0.4444444444444444
93,93.0,98.9090909090909,0.3,0.36363636363636365,0.3,0.4
107,96.0909090909091,95.1,0.36363636363636365,0.3,0.4,0.3
119,96.4,90.52380952380952,0.9,0.8888888888888888,0.9,0.8888888888888888
93,97.22222222222223,88.33333333333333,0.8888888888888888,0.9,0.8888888888888888,0.9
100,94.44444444444444,102.11111111111111,0.5555555555555556,0.0,0.5555555555555556,0
75,90.0,93.91666666666667,0.0,0.5555555555555556,0,0.5555555555555556
102,104.6,94.16666666666667,0.7,0.625,0.7,0.625
93,105.625,99.37037037037038,0.625,0.7,0.625,0.7
89,103.125,92.45679012345677,0.625,0.7,0.625,0.7
105,102.2,104.6,0.7,0.625,0.7,0.625
109,101.88888888888889,117.76190476190477,0.5555555555555556,0.1111111111111111,0.5555555555555556,0.1111111111111111
114,102.88888888888889,107.07407407407408,0.1111111111111111,0.5555555555555556,0.1111111111111111,0.5555555555555556
117,91.8,96.83333333333333,0.5,0.3,0.5,0.3
113,95.3,99.06666666666666,0.3,0.5,0.3,0.5
98,97.54545454545455,97.75,0.36363636363636365,0.3,0.4,0.3
81,89.6,106.22727272727273,0.3,0.36363636363636365,0.3,0.4
100,102.8,95.03703703703704,0.6,0.5555555555555556,0.6,0.5555555555555556
106,104.22222222222223,101.52777777777777,0.5555555555555556,0.6,0.5555555555555556,0.6
90,106.66666666666667,93.91666666666667,0.5555555555555556,0.6,0.5555555555555556,0.6
92,95.0,104.20000000000002,0.6,0.5555555555555556,0.6,0.5555555555555556
88,91.9090909090909,102.8,0.36363636363636365,0.36363636363636365,0.3,0.3
86,94.63636363636364,93.28843995510664,0.36363636363636365,0.36363636363636365,0.3,0.3
90,97.0,104.6,0.4166666666666667,0.5555555555555556,0.5,0.5555555555555556
114,101.55555555555556,98.41666666666667,0.5555555555555556,0.4166666666666667,0.5555555555555556,0.5
90,88.5,107.66666666666667,0.0,0.3333333333333333,0,0.3333333333333333
101,107.44444444444444,101.9,0.3333333333333333,0.0,0.3333333333333333,0
102,98.66666666666667,97.87878787878789,0.7777777777777778,0.7272727272727273,0.7777777777777778,0.8
105,109.27272727272727,97.30357142857143,0.7272727272727273,0.7777777777777778,0.8,0.7777777777777778
118,100.1,99.06666666666666,0.4,0.5454545454545454,0.4,0.6
122,94.0909090909091,105.44444444444444,0.5454545454545454,0.4,0.6,0.4
86,93.0,107.5909090909091,0.2727272727272727,0.5454545454545454,0.3,0.5
88,105.27272727272727,95.1,0.5454545454545454,0.2727272727272727,0.5,0.3
96,106.0,88.33333333333333,0.8,0.9090909090909091,0.8,0.9
92,98.45454545454545,102.46666666666665,0.9090909090909091,0.8,0.9,0.8
115,100.55555555555556,98.66666666666666,0.2222222222222222,0.2727272727272727,0.2222222222222222,0.2
99,96.9090909090909,110.37037037037037,0.2727272727272727,0.2222222222222222,0.2,0.2222222222222222
107,101.5,97.77272727272727,0.3,0.2727272727272727,0.3,0.3
100,88.81818181818181,101.53125,0.2727272727272727,0.3,0.3,0.3
92,96.8,116.88571428571429,0.8,0.2,0.8,0.2
98,104.0,93.37142857142857,0.2,0.8,0.2,0.8
93,97.45454545454545,103.14000000000001,0.5454545454545454,0.6,0.5,0.6
110,102.8,96.35930735930734,0.6,0.5454545454545454,0.6,0.5
103,102.54545454545455,92.14253647586979,0.5454545454545454,0.7272727272727273,0.6,0.7
88,102.45454545454545,101.52777777777777,0.7272727272727273,0.5454545454545454,0.7,0.6
100,93.91666666666667,98.41666666666667,0.3333333333333333,0.38461538461538464,0.3,0.5
105,96.46153846153847,101.56666666666666,0.38461538461538464,0.3333333333333333,0.5,0.3
96,88.63636363636364,105.79166666666667,0.0,0.5833333333333334,0,0.5
122,103.83333333333333,101.9,0.5833333333333334,0.0,0.5,0
99,102.6,95.1,0.5,0.25,0.5,0.3
89,92.41666666666667,107.07407407407408,0.25,0.5,0.3,0.5
124,105.0909090909091,100.64444444444445,0.8181818181818182,0.5833333333333334,0.8,0.6
82,96.41666666666667,102.46666666666665,0.5833333333333334,0.8181818181818182,0.6,0.8
117,97.91666666666667,105.9,0.8333333333333334,0.4,0.8,0.4
100,106.8,88.97222222222221,0.4,0.8333333333333334,0.4,0.8
92,102.0,93.56060606060606,0.3,0.6363636363636364,0.3,0.6
121,94.72727272727273,110.37037037037037,0.6363636363636364,0.3,0.6,0.3
92,89.75,105.44444444444444,0.25,0.36363636363636365,0.2,0.4
94,101.72727272727273,98.54166666666667,0.36363636363636365,0.25,0.4,0.2
91,99.0,104.20000000000002,0.7,0.5,0.7,0.5
78,105.0,97.30357142857143,0.5,0.7,0.5,0.7
140,108.91666666666667,114.62337662337663,0.75,0.2727272727272727,0.8,0.3
106,103.45454545454545,98.22222222222223,0.2727272727272727,0.75,0.3,0.8
117,102.0,95.53333333333333,0.36363636363636365,0.6,0.3,0.6
97,104.4,101.53125,0.6,0.36363636363636365,0.6,0.3
101,108.6,106.22727272727273,0.8,0.4166666666666667,0.8,0.5
88,97.58333333333333,89.4,0.4166666666666667,0.8,0.5,0.8
105,104.36363636363636,93.04732510288063,0.7272727272727273,0.6666666666666666,0.7,0.7
87,101.25,99.37037037037038,0.6666666666666666,0.7272727272727273,0.7,0.7
83,91.58333333333333,105.03846153846153,0.4166666666666667,0.6153846153846154,0.4,0.6
106,105.23076923076923,93.28843995510664,0.6153846153846154,0.4166666666666667,0.6,0.4
92,97.07142857142857,96.35930735930734,0.42857142857142855,0.5,0.6,0.4
99,97.08333333333333,98.52976190476191,0.5,0.42857142857142855,0.4,0.6
93,102.54545454545455,102.46666666666665,0.45454545454545453,0.8333333333333334,0.5,0.8
110,106.66666666666667,103.00000000000001,0.8333333333333334,0.45454545454545453,0.8,0.5
91,97.08333333333333,101.9,0.25,0.0,0.1,0
83,89.25,100.02777777777777,0.0,0.25,0,0.1
95,96.36363636363636,98.22222222222223,0.7272727272727273,0.7692307692307693,0.7,0.8
92,111.3076923076923,93.37142857142857,0.7692307692307693,0.7272727272727273,0.8,0.7
101,101.0909090909091,101.52777777777777,0.2727272727272727,0.5833333333333334,0.3,0.6
113,102.58333333333333,110.37037037037037,0.5833333333333334,0.2727272727272727,0.6,0.3
100,95.3076923076923,97.30357142857143,0.5384615384615384,0.7272727272727273,0.6,0.8
111,98.27272727272727,102.44102564102565,0.7272727272727273,0.5384615384615384,0.8,0.6
99,96.91666666666667,104.32407407407408,0.6666666666666666,0.4166666666666667,0.7,0.4
87,101.08333333333333,93.43055555555556,0.4166666666666667,0.6666666666666666,0.4,0.7
94,96.84615384615384,97.48484848484848,0.38461538461538464,0.5454545454545454,0.4,0.5
106,103.72727272727273,105.82517482517483,0.5454545454545454,0.38461538461538464,0.5,0.4
88,106.18181818181819,99.37037037037038,0.36363636363636365,0.75,0.3,0.8
94,104.41666666666667,106.9090909090909,0.75,0.36363636363636365,0.8,0.3
107,99.38461538461539,102.21818181818183,0.8461538461538461,0.6363636363636364,0.8,0.6
91,103.45454545454545,88.97222222222221,0.6363636363636364,0.8461538461538461,0.6,0.8
94,97.23076923076923,101.56666666666666,0.5384615384615384,0.3076923076923077,0.4,0.3
93,94.38461538461539,96.02397602397602,0.3076923076923077,0.5384615384615384,0.3,0.4
86,89.92307692307692,89.4,0.23076923076923078,0.8181818181818182,0.2,0.8
91,107.9090909090909,98.54166666666667,0.8181818181818182,0.23076923076923078,0.8,0.2
94,103.66666666666667,101.53125,0.25,0.4166666666666667,0.3,0.4
101,103.25,116.73809523809524,0.4166666666666667,0.25,0.4,0.3
92,94.28571428571429,102.61666666666667,0.2857142857142857,0.5833333333333334,0.3,0.5
113,102.41666666666667,101.02619047619046,0.5833333333333334,0.2857142857142857,0.5,0.3
106,101.75,98.52976190476191,0.4166666666666667,0.4,0.4,0.5
74,96.73333333333333,103.00000000000001,0.4,0.4166666666666667,0.5,0.4
104,88.76923076923077,98.4957264957265,0.0,0.7692307692307693,0,0.9
114,103.61538461538461,101.06153846153848,0.7692307692307693,0.0,0.9,0
104,106.92307692307692,103.46428571428571,0.8461538461538461,0.6428571428571429,0.9,0.6
100,105.28571428571429,101.73846153846154,0.6428571428571429,0.8461538461538461,0.6,0.9
91,96.25,100.02777777777777,0.75,0.3076923076923077,0.7,0.2
86,96.61538461538461,93.37142857142857,0.3076923076923077,0.75,0.2,0.7
100,109.92857142857143,93.28843995510664,0.7142857142857143,0.38461538461538464,0.7,0.4
111,90.92307692307692,97.9920634920635,0.38461538461538464,0.7142857142857143,0.4,0.7
95,96.64285714285714,93.96676163342828,0.35714285714285715,0.6153846153846154,0.4,0.6
97,100.15384615384616,105.82517482517483,0.6153846153846154,0.35714285714285715,0.6,0.4
102,99.33333333333333,107.07407407407408,0.75,0.5454545454545454,0.8,0.6
106,102.27272727272727,97.52827380952381,0.5454545454545454,0.75,0.6,0.8
97,97.0,89.11666666666667,0.5714285714285714,0.8333333333333334,0.5,0.8
114,106.5,96.02397602397602,0.8333333333333334,0.5714285714285714,0.8,0.5
98,95.64285714285714,95.39999999999999,0.5,0.23076923076923078,0.5,0.3
86,92.15384615384616,102.44102564102565,0.23076923076923078,0.5,0.3,0.5
89,103.91666666666667,101.48717948717947,0.5833333333333334,0.6153846153846154,0.6,0.6
99,103.38461538461539,97.19444444444444,0.6153846153846154,0.5833333333333334,0.6,0.6
114,103.07692307692308,94.0405643738977,0.46153846153846156,0.6428571428571429,0.5,0.6
109,99.92857142857143,100.95192307692308,0.6428571428571429,0.46153846153846156,0.6,0.5
97,94.13333333333334,98.8888888888889,0.26666666666666666,0.7857142857142857,0.2,0.9
105,104.35714285714286,101.02619047619046,0.7857142857142857,0.26666666666666666,0.9,0.2
113,102.07692307692308,97.52827380952381,0.46153846153846156,0.6923076923076923,0.5,0.7
87,99.53846153846153,103.00000000000001,0.6923076923076923,0.46153846153846156,0.7,0.5
96,95.3125,89.72307692307693,0.375,0.8461538461538461,0.4,0.8
111,107.07692307692308,98.99665178571429,0.8461538461538461,0.375,0.8,0.4
91,89.85714285714286,103.91452991452992,0.0,0.38461538461538464,0,0.3
99,100.0,101.06153846153848,0.38461538461538464,0.0,0.3,0
115,102.58333333333333,101.73846153846154,0.5833333333333334,0.8571428571428571,0.6,0.9
126,106.71428571428571,106.65123456790123,0.8571428571428571,0.5833333333333334,0.9,0.6
109,109.26666666666667,99.3829365079365,0.6666666666666666,0.2857142857142857,0.7,0.2
102,95.85714285714286,97.9920634920635,0.2857142857142857,0.6666666666666666,0.2,0.7
98,91.71428571428571,101.80000000000001,0.21428571428571427,0.6153846153846154,0.2,0.6
104,103.23076923076923,95.58571428571427,0.6153846153846154,0.21428571428571427,0.6,0.2
102,95.84615384615384,100.59523809523809,0.7692307692307693,0.6428571428571429,0.7,0.6
89,103.07142857142857,93.37142857142857,0.6428571428571429,0.7692307692307693,0.6,0.7
86,101.08333333333333,102.44102564102565,0.25,0.5333333333333333,0.2,0.6
103,95.8,110.37037037037037,0.5333333333333333,0.25,0.6,0.2
97,89.64285714285714,105.82517482517483,0.21428571428571427,0.3333333333333333,0.2,0.3
82,96.53333333333333,98.54166666666667,0.3333333333333333,0.21428571428571427,0.3,0.2
106,97.07692307692308,93.76783710117046,0.6923076923076923,0.42857142857142855,0.7,0.5
100,92.35714285714286,93.43055555555556,0.42857142857142855,0.6923076923076923,0.5,0.7
120,104.93333333333334,100.95192307692308,0.6,0.5,0.6,0.6
112,103.85714285714286,103.5,0.5,0.6,0.6,0.6
93,102.92307692307692,88.97222222222221,0.23076923076923078,0.8571428571428571,0.3,0.8
99,99.92857142857143,116.73809523809524,0.8571428571428571,0.23076923076923078,0.8,0.3
102,104.66666666666667,95.37119341563785,0.3333333333333333,0.6,0.3,0.5
109,100.53333333333333,106.9090909090909,0.6,0.3333333333333333,0.5,0.3
101,94.3125,90.17142857142858,0.25,0.8571428571428571,0.1,0.8
106,107.35714285714286,101.02619047619046,0.8571428571428571,0.25,0.8,0.1
100,103.53846153846153,97.19444444444444,0.5384615384615384,0.5384615384615384,0.6,0.6
91,102.76923076923077,106.65123456790123,0.5384615384615384,0.5384615384615384,0.6,0.6
88,92.13333333333334,101.41346153846155,0.2,0.5625,0.1,0.7
104,96.25,95.58571428571427,0.5625,0.2,0.7,0.1
102,108.0,97.9920634920635,0.8666666666666667,0.6875,0.9,0.7
106,109.25,102.62256410256411,0.6875,0.8666666666666667,0.7,0.9
85,96.28571428571429,101.52857142857144,0.7857142857142857,0.6428571428571429,0.7,0.6
102,103.28571428571429,93.37142857142857,0.6428571428571429,0.7857142857142857,0.6,0.7
98,92.86666666666666,98.99665178571429,0.4,0.35294117647058826,0.5,0.4
83,95.3529411764706,94.5833146277591,0.35294117647058826,0.4,0.4,0.5
105,90.13333333333334,100.02407407407408,0.26666666666666666,0.26666666666666666,0.3,0.2
78,96.26666666666667,98.54166666666667,0.26666666666666666,0.26666666666666666,0.2,0.3
112,97.71428571428571,100.68888888888888,0.7142857142857143,0.6,0.8,0.5
104,102.13333333333334,93.43055555555556,0.6,0.7142857142857143,0.5,0.8
122,104.4,103.5,0.4666666666666667,0.625,0.6,0.7
97,105.875,102.22179487179487,0.625,0.4666666666666667,0.7,0.6
99,104.4,89.24074074074073,0.8,0.8666666666666667,0.9,0.8
112,99.86666666666666,98.76296296296297,0.8666666666666667,0.8,0.8,0.9
119,102.21428571428571,110.37037037037037,0.21428571428571427,0.23076923076923078,0.3,0.2
120,99.92307692307692,116.73809523809524,0.23076923076923078,0.21428571428571427,0.2,0.3
103,89.93333333333334,98.22782446311858,0.0,0.7058823529411765,0,0.8
110,109.05882352941177,101.06153846153848,0.7058823529411765,0.0,0.8,0
83,98.64285714285714,97.39484126984128,0.6428571428571429,0.5,0.6,0.5
80,101.92857142857143,98.63339710884354,0.5,0.6428571428571429,0.5,0.6
105,103.28571428571429,101.02619047619046,0.5714285714285714,0.23529411764705882,0.7,0.1
75,94.70588235294117,106.65123456790123,0.23529411764705882,0.5714285714285714,0.1,0.7
109,102.85714285714286,94.5833146277591,0.5,0.4375,0.6,0.6
97,93.1875,103.00000000000001,0.4375,0.5,0.6,0.6
103,96.70588235294117,93.37142857142857,0.5882352941176471,0.7333333333333333,0.7,0.6
117,95.53333333333333,100.62443438914028,0.7333333333333333,0.5882352941176471,0.6,0.7
96,95.625,100.42666666666668,0.3125,0.6666666666666666,0.3,0.7
112,103.2,105.2736013986014,0.6666666666666666,0.3125,0.7,0.3
89,104.46153846153847,93.43055555555556,0.3076923076923077,0.7333333333333333,0.3,0.9
111,98.66666666666667,106.9090909090909,0.7333333333333333,0.3076923076923077,0.9,0.3
84,99.92857142857143,95.78549382716048,0.42857142857142855,0.625,0.4,0.5
102,101.0625,102.9920634920635,0.625,0.42857142857142855,0.5,0.4
93,91.875,90.89333333333335,0.1875,0.8666666666666667,0.1,0.8
104,107.26666666666667,95.58571428571427,0.8666666666666667,0.1875,0.8,0.1
85,102.25,89.85069444444444,0.5625,0.875,0.4,0.8
97,100.625,101.39583333333333,0.875,0.5625,0.8,0.4
79,95.125,96.02397602397602,0.25,0.5333333333333333,0.2,0.5
86,97.0,100.33506944444444,0.5333333333333333,0.25,0.5,0.2
90,105.3529411764706,98.9412822420635,0.5882352941176471,0.3333333333333333,0.6,0.4
93,94.66666666666667,104.58823529411765,0.3333333333333333,0.5882352941176471,0.4,0.6
107,104.0625,110.98677248677248,0.75,0.2857142857142857,0.9,0.2
93,101.35714285714286,98.76296296296297,0.2857142857142857,0.75,0.2,0.9
129,103.33333333333333,102.62256410256411,0.2,0.8125,0.2,0.8
122,107.625,116.73809523809524,0.8125,0.2,0.8,0.2
103,90.75,93.15364583333333,0.0,0.75,0,0.9
109,99.4375,101.06153846153848,0.75,0.0,0.9,0
107,97.6,94.95997752247752,0.6666666666666666,0.5625,0.6,0.5
86,96.3125,98.63339710884354,0.5625,0.6666666666666666,0.5,0.6
101,95.6470588235294,102.22179487179487,0.29411764705882354,0.5,0.2,0.7
103,105.5,105.2736013986014,0.5,0.29411764705882354,0.7,0.2
127,103.75,110.72098765432098,0.6875,0.26666666666666666,0.7,0.2
101,100.8,100.15,0.26666666666666666,0.6875,0.2,0.7
111,103.26666666666667,100.62443438914028,0.5333333333333333,0.5555555555555556,0.6,0.6
108,97.05555555555556,103.00000000000001,0.5555555555555556,0.5333333333333333,0.6,0.6
109,103.4,106.9090909090909,0.6,0.2857142857142857,0.7,0.3
105,103.35714285714286,106.65123456790123,0.2857142857142857,0.6,0.3,0.7
96,91.94117647058823,116.73809523809524,0.17647058823529413,0.25,0.1,0.3
106,104.9375,95.58571428571427,0.25,0.17647058823529413,0.3,0.1
93,94.17647058823529,102.9920634920635,0.23529411764705882,0.4,0.2,0.3
98,98.86666666666666,100.33506944444444,0.4,0.23529411764705882,0.3,0.2
129,101.11764705882354,98.49294532627866,0.6470588235294118,0.7222222222222222,0.6,0.8
132,109.11111111111111,95.09222948438634,0.7222222222222222,0.6470588235294118,0.8,0.6
112,100.46666666666667,98.54166666666667,0.4666666666666667,0.3125,0.4,0.3
104,91.0625,96.43518518518519,0.3125,0.4666666666666667,0.3,0.4
103,105.3529411764706,98.76296296296297,0.5294117647058824,0.7647058823529411,0.8,0.9
105,104.23529411764706,102.1499245852187,0.7647058823529411,0.5294117647058824,0.9,0.8
116,104.5,95.43135494377327,0.5555555555555556,0.4117647058823529,0.5,0.6
99,93.41176470588235,104.58823529411765,0.4117647058823529,0.5555555555555556,0.6,0.5
109,101.23529411764706,104.17417797888388,0.5294117647058824,0.7647058823529411,0.4,0.7
117,108.47058823529412,101.39583333333333,0.7647058823529411,0.5294117647058824,0.7,0.4
98,107.0625,98.47068843984962,0.875,0.3684210526315789,0.9,0.4
97,94.57894736842105,91.025,0.3684210526315789,0.875,0.4,0.9
95,93.61111111111111,95.09222948438634,0.2222222222222222,0.6111111111111112,0.1,0.5
102,102.66666666666667,101.24695767195766,0.6111111111111112,0.2222222222222222,0.5,0.1
111,98.1875,115.51820728291317,0.6875,0.29411764705882354,0.7,0.4
95,105.0,98.63339710884354,0.29411764705882354,0.6875,0.4,0.7
109,103.46666666666667,95.58571428571427,0.26666666666666666,0.16666666666666666,0.2,0.1
102,92.16666666666667,107.04848484848485,0.16666666666666666,0.26666666666666666,0.1,0.2
95,98.8125,93.7328431372549,0.4375,0.7647058823529411,0.3,0.9
93,100.0,102.36755952380952,0.7647058823529411,0.4375,0.9,0.3
102,95.70588235294117,106.65123456790123,0.5294117647058824,0.625,0.4,0.7
112,103.75,95.66821413880237,0.625,0.5294117647058824,0.7,0.4
105,96.875,89.56535947712418,0.75,0.8823529411764706,0.7,0.9
96,100.41176470588235,93.97321428571428,0.8823529411764706,0.75,0.9,0.7
105,97.63157894736842,100.09857978279031,0.5263157894736842,0.7368421052631579,0.6,0.8
107,110.3157894736842,101.17051678971184,0.7368421052631579,0.5263157894736842,0.8,0.6
77,100.8125,101.06153846153848,0.25,0.0,0.2,0
85,91.47058823529412,111.73842592592592,0.0,0.25,0,0.2
104,95.94444444444444,104.44227920227921,0.2777777777777778,0.7777777777777778,0.2,0.7
123,108.94444444444444,105.2736013986014,0.7777777777777778,0.2777777777777778,0.7,0.2
114,105.11764705882354,98.44715401785714,0.7058823529411765,0.35,0.8,0.3
86,94.7,100.15,0.35,0.7058823529411765,0.3,0.8
87,94.11111111111111,103.00000000000001,0.2222222222222222,0.5625,0.2,0.6
90,103.75,100.33506944444444,0.5625,0.2222222222222222,0.6,0.2
88,104.27777777777777,96.57405744689699,0.7777777777777778,0.3888888888888889,0.9,0.5
82,93.72222222222223,98.99835390946504,0.3888888888888889,0.7777777777777778,0.5,0.9
112,106.52941176470588,96.43518518518519,0.8823529411764706,0.5,1,0.5
85,101.1875,91.025,0.5,0.8823529411764706,0.5,1
